;label;mid;display_name;source;filename;filepath
17760;353;/m/07q2z82;Accelerating, revving, vroom;wav_samples_youtube/unbal;23rse_r1kyQ;..\data\wav_samples_youtube\unbal\wav\vid23rse_r1kyQ.wav
17763;307;/m/0k4j;Car;wav_samples_youtube/unbal;23rse_r1kyQ;..\data\wav_samples_youtube\unbal\wav\vid23rse_r1kyQ.wav
17764;316;/m/07r04;Truck;wav_samples_youtube/unbal;23t8xzpdYrQ;..\data\wav_samples_youtube\unbal\wav\vid23t8xzpdYrQ.wav
17772;307;/m/0k4j;Car;wav_samples_youtube/unbal;23vZi5duqbI;..\data\wav_samples_youtube\unbal\wav\vid23vZi5duqbI.wav
17773;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;23vZi5duqbI;..\data\wav_samples_youtube\unbal\wav\vid23vZi5duqbI.wav
17783;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;23ZZwHBAjx8;..\data\wav_samples_youtube\unbal\wav\vid23ZZwHBAjx8.wav
17787;307;/m/0k4j;Car;wav_samples_youtube/unbal;24--QG3uRA0;..\data\wav_samples_youtube\unbal\wav\vid24--QG3uRA0.wav
17788;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;24--QG3uRA0;..\data\wav_samples_youtube\unbal\wav\vid24--QG3uRA0.wav
17792;307;/m/0k4j;Car;wav_samples_youtube/unbal;24-cpHrEiBo;..\data\wav_samples_youtube\unbal\wav\vid24-cpHrEiBo.wav
17793;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;24-cpHrEiBo;..\data\wav_samples_youtube\unbal\wav\vid24-cpHrEiBo.wav
17825;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;24Dk83zCBZs;..\data\wav_samples_youtube\unbal\wav\vid24Dk83zCBZs.wav
17829;316;/m/07r04;Truck;wav_samples_youtube/unbal;24E6AdLPNds;..\data\wav_samples_youtube\unbal\wav\vid24E6AdLPNds.wav
17846;307;/m/0k4j;Car;wav_samples_youtube/unbal;24G1AfEWw1Q;..\data\wav_samples_youtube\unbal\wav\vid24G1AfEWw1Q.wav
17847;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;24G1AfEWw1Q;..\data\wav_samples_youtube\unbal\wav\vid24G1AfEWw1Q.wav
17848;316;/m/07r04;Truck;wav_samples_youtube/unbal;24gPpn3cC0Q;..\data\wav_samples_youtube\unbal\wav\vid24gPpn3cC0Q.wav
17852;72;/m/0jbk;Animal;wav_samples_youtube/unbal;24gr8C6KgXw;..\data\wav_samples_youtube\unbal\wav\vid24gr8C6KgXw.wav
17856;307;/m/0k4j;Car;wav_samples_youtube/unbal;24h2GfeoHIo;..\data\wav_samples_youtube\unbal\wav\vid24h2GfeoHIo.wav
17857;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;24h2GfeoHIo;..\data\wav_samples_youtube\unbal\wav\vid24h2GfeoHIo.wav
17864;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;24K4ARNAmrQ;..\data\wav_samples_youtube\unbal\wav\vid24K4ARNAmrQ.wav
17872;316;/m/07r04;Truck;wav_samples_youtube/unbal;24lFHf4wjkI;..\data\wav_samples_youtube\unbal\wav\vid24lFHf4wjkI.wav
17874;316;/m/07r04;Truck;wav_samples_youtube/unbal;24lqDu8X8z0;..\data\wav_samples_youtube\unbal\wav\vid24lqDu8X8z0.wav
17883;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;24OKPZIt8NE;..\data\wav_samples_youtube\unbal\wav\vid24OKPZIt8NE.wav
17892;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;24ywlO1l1mE;..\data\wav_samples_youtube\unbal\wav\vid24ywlO1l1mE.wav
17894;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;25-K-BPbz00;..\data\wav_samples_youtube\unbal\wav\vid25-K-BPbz00.wav
17897;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;252tjJf1-Lg;..\data\wav_samples_youtube\unbal\wav\vid252tjJf1-Lg.wav
17901;307;/m/0k4j;Car;wav_samples_youtube/unbal;253iZ1D3Nww;..\data\wav_samples_youtube\unbal\wav\vid253iZ1D3Nww.wav
17902;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;253iZ1D3Nww;..\data\wav_samples_youtube\unbal\wav\vid253iZ1D3Nww.wav
17903;316;/m/07r04;Truck;wav_samples_youtube/unbal;253zgVG9ePE;..\data\wav_samples_youtube\unbal\wav\vid253zgVG9ePE.wav
17905;316;/m/07r04;Truck;wav_samples_youtube/unbal;255q0A7j8X8;..\data\wav_samples_youtube\unbal\wav\vid255q0A7j8X8.wav
17918;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;25c3ViJJbPo;..\data\wav_samples_youtube\unbal\wav\vid25c3ViJJbPo.wav
17920;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;25d3OPYUnJs;..\data\wav_samples_youtube\unbal\wav\vid25d3OPYUnJs.wav
17921;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;25d3OPYUnJs;..\data\wav_samples_youtube\unbal\wav\vid25d3OPYUnJs.wav
17923;316;/m/07r04;Truck;wav_samples_youtube/unbal;25d3OPYUnJs;..\data\wav_samples_youtube\unbal\wav\vid25d3OPYUnJs.wav
17925;348;/t/dd00066;Medium engine (mid frequency);wav_samples_youtube/unbal;25d3OPYUnJs;..\data\wav_samples_youtube\unbal\wav\vid25d3OPYUnJs.wav
17932;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;25G_FybrQgQ;..\data\wav_samples_youtube\unbal\wav\vid25G_FybrQgQ.wav
17955;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;25PRr_4tzTU;..\data\wav_samples_youtube\unbal\wav\vid25PRr_4tzTU.wav
17969;316;/m/07r04;Truck;wav_samples_youtube/unbal;25TDlvrOWm4;..\data\wav_samples_youtube\unbal\wav\vid25TDlvrOWm4.wav
17972;307;/m/0k4j;Car;wav_samples_youtube/unbal;25TL-KzwiVA;..\data\wav_samples_youtube\unbal\wav\vid25TL-KzwiVA.wav
17973;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;25TL-KzwiVA;..\data\wav_samples_youtube\unbal\wav\vid25TL-KzwiVA.wav
17975;316;/m/07r04;Truck;wav_samples_youtube/unbal;25ueaWnd914;..\data\wav_samples_youtube\unbal\wav\vid25ueaWnd914.wav
17980;316;/m/07r04;Truck;wav_samples_youtube/unbal;25v3SaQ-A6Q;..\data\wav_samples_youtube\unbal\wav\vid25v3SaQ-A6Q.wav
17998;307;/m/0k4j;Car;wav_samples_youtube/unbal;262GzD1UBz4;..\data\wav_samples_youtube\unbal\wav\vid262GzD1UBz4.wav
17999;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;262GzD1UBz4;..\data\wav_samples_youtube\unbal\wav\vid262GzD1UBz4.wav
18005;316;/m/07r04;Truck;wav_samples_youtube/unbal;263l1L_PnFA;..\data\wav_samples_youtube\unbal\wav\vid263l1L_PnFA.wav
18015;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;26BA6rIKjvk;..\data\wav_samples_youtube\unbal\wav\vid26BA6rIKjvk.wav
18028;307;/m/0k4j;Car;wav_samples_youtube/unbal;26eZe2xThp8;..\data\wav_samples_youtube\unbal\wav\vid26eZe2xThp8.wav
18029;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;26eZe2xThp8;..\data\wav_samples_youtube\unbal\wav\vid26eZe2xThp8.wav
18030;316;/m/07r04;Truck;wav_samples_youtube/unbal;26FZtlPWLXk;..\data\wav_samples_youtube\unbal\wav\vid26FZtlPWLXk.wav
18034;316;/m/07r04;Truck;wav_samples_youtube/unbal;26hZPk-h2AI;..\data\wav_samples_youtube\unbal\wav\vid26hZPk-h2AI.wav
18039;307;/m/0k4j;Car;wav_samples_youtube/unbal;26IdcFFk0E8;..\data\wav_samples_youtube\unbal\wav\vid26IdcFFk0E8.wav
18040;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;26IdcFFk0E8;..\data\wav_samples_youtube\unbal\wav\vid26IdcFFk0E8.wav
18056;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;26M3949Ew70;..\data\wav_samples_youtube\unbal\wav\vid26M3949Ew70.wav
18060;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;26OTXnjX1vA;..\data\wav_samples_youtube\unbal\wav\vid26OTXnjX1vA.wav
18065;316;/m/07r04;Truck;wav_samples_youtube/unbal;26ps1mUpJec;..\data\wav_samples_youtube\unbal\wav\vid26ps1mUpJec.wav
18072;307;/m/0k4j;Car;wav_samples_youtube/unbal;26qNafqLtrM;..\data\wav_samples_youtube\unbal\wav\vid26qNafqLtrM.wav
18073;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;26qNafqLtrM;..\data\wav_samples_youtube\unbal\wav\vid26qNafqLtrM.wav
18076;316;/m/07r04;Truck;wav_samples_youtube/unbal;26RHAaKzOX0;..\data\wav_samples_youtube\unbal\wav\vid26RHAaKzOX0.wav
18088;307;/m/0k4j;Car;wav_samples_youtube/unbal;26wRRi7pII4;..\data\wav_samples_youtube\unbal\wav\vid26wRRi7pII4.wav
18089;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;26wRRi7pII4;..\data\wav_samples_youtube\unbal\wav\vid26wRRi7pII4.wav
18105;316;/m/07r04;Truck;wav_samples_youtube/unbal;26_JPQs7V0U;..\data\wav_samples_youtube\unbal\wav\vid26_JPQs7V0U.wav
18107;307;/m/0k4j;Car;wav_samples_youtube/unbal;26_JPQs7V0U;..\data\wav_samples_youtube\unbal\wav\vid26_JPQs7V0U.wav
18118;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2722U1d4zq0;..\data\wav_samples_youtube\unbal\wav\vid2722U1d4zq0.wav
18125;316;/m/07r04;Truck;wav_samples_youtube/unbal;27Ar5bQ3Zmw;..\data\wav_samples_youtube\unbal\wav\vid27Ar5bQ3Zmw.wav
18150;307;/m/0k4j;Car;wav_samples_youtube/unbal;27M6RPjNdzM;..\data\wav_samples_youtube\unbal\wav\vid27M6RPjNdzM.wav
18151;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;27M6RPjNdzM;..\data\wav_samples_youtube\unbal\wav\vid27M6RPjNdzM.wav
18157;316;/m/07r04;Truck;wav_samples_youtube/unbal;27niRYT9oOA;..\data\wav_samples_youtube\unbal\wav\vid27niRYT9oOA.wav
18168;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;27rauIZ7Ka8;..\data\wav_samples_youtube\unbal\wav\vid27rauIZ7Ka8.wav
18169;316;/m/07r04;Truck;wav_samples_youtube/unbal;27RF9G-6bbc;..\data\wav_samples_youtube\unbal\wav\vid27RF9G-6bbc.wav
18178;316;/m/07r04;Truck;wav_samples_youtube/unbal;27whswTJmU8;..\data\wav_samples_youtube\unbal\wav\vid27whswTJmU8.wav
18181;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;27WoP2yRsFU;..\data\wav_samples_youtube\unbal\wav\vid27WoP2yRsFU.wav
18184;316;/m/07r04;Truck;wav_samples_youtube/unbal;27XR4ymzkMc;..\data\wav_samples_youtube\unbal\wav\vid27XR4ymzkMc.wav
18188;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;27zPHQ_BHGU;..\data\wav_samples_youtube\unbal\wav\vid27zPHQ_BHGU.wav
18191;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;27ZSldfo0fg;..\data\wav_samples_youtube\unbal\wav\vid27ZSldfo0fg.wav
18192;316;/m/07r04;Truck;wav_samples_youtube/unbal;28-eXmi3LpY;..\data\wav_samples_youtube\unbal\wav\vid28-eXmi3LpY.wav
18200;316;/m/07r04;Truck;wav_samples_youtube/unbal;281zA41_b5k;..\data\wav_samples_youtube\unbal\wav\vid281zA41_b5k.wav
18206;316;/m/07r04;Truck;wav_samples_youtube/unbal;282CrBFGSQw;..\data\wav_samples_youtube\unbal\wav\vid282CrBFGSQw.wav
18208;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;284W5cxWL2Q;..\data\wav_samples_youtube\unbal\wav\vid284W5cxWL2Q.wav
18212;307;/m/0k4j;Car;wav_samples_youtube/unbal;289diVzjuZI;..\data\wav_samples_youtube\unbal\wav\vid289diVzjuZI.wav
18213;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;289diVzjuZI;..\data\wav_samples_youtube\unbal\wav\vid289diVzjuZI.wav
18220;307;/m/0k4j;Car;wav_samples_youtube/unbal;28CfWJofCWs;..\data\wav_samples_youtube\unbal\wav\vid28CfWJofCWs.wav
18221;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;28CfWJofCWs;..\data\wav_samples_youtube\unbal\wav\vid28CfWJofCWs.wav
18225;307;/m/0k4j;Car;wav_samples_youtube/unbal;28dwCeQ6Nag;..\data\wav_samples_youtube\unbal\wav\vid28dwCeQ6Nag.wav
18226;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;28dwCeQ6Nag;..\data\wav_samples_youtube\unbal\wav\vid28dwCeQ6Nag.wav
18228;307;/m/0k4j;Car;wav_samples_youtube/unbal;28EiKroYXXI;..\data\wav_samples_youtube\unbal\wav\vid28EiKroYXXI.wav
18229;315;/m/0ltv;Race car, auto racing;wav_samples_youtube/unbal;28EiKroYXXI;..\data\wav_samples_youtube\unbal\wav\vid28EiKroYXXI.wav
18231;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;28EiKroYXXI;..\data\wav_samples_youtube\unbal\wav\vid28EiKroYXXI.wav
18237;316;/m/07r04;Truck;wav_samples_youtube/unbal;28HsPEU4Rm4;..\data\wav_samples_youtube\unbal\wav\vid28HsPEU4Rm4.wav
18253;316;/m/07r04;Truck;wav_samples_youtube/unbal;28OKxAF24Pk;..\data\wav_samples_youtube\unbal\wav\vid28OKxAF24Pk.wav
18273;307;/m/0k4j;Car;wav_samples_youtube/unbal;28SbkfcA6kE;..\data\wav_samples_youtube\unbal\wav\vid28SbkfcA6kE.wav
18274;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;28SbkfcA6kE;..\data\wav_samples_youtube\unbal\wav\vid28SbkfcA6kE.wav
18280;349;/t/dd00067;Heavy engine (low frequency);wav_samples_youtube/unbal;28SXOQ1SAtc;..\data\wav_samples_youtube\unbal\wav\vid28SXOQ1SAtc.wav
18284;72;/m/0jbk;Animal;wav_samples_youtube/unbal;28WDGG3qFcM;..\data\wav_samples_youtube\unbal\wav\vid28WDGG3qFcM.wav
18287;316;/m/07r04;Truck;wav_samples_youtube/unbal;2916ITGeVM0;..\data\wav_samples_youtube\unbal\wav\vid2916ITGeVM0.wav
18298;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;29ajok5B6xU;..\data\wav_samples_youtube\unbal\wav\vid29ajok5B6xU.wav
18300;316;/m/07r04;Truck;wav_samples_youtube/unbal;29BxD0ZLit0;..\data\wav_samples_youtube\unbal\wav\vid29BxD0ZLit0.wav
18307;339;/m/09ct_;Helicopter;wav_samples_youtube/unbal;29d4UAzzAuM;..\data\wav_samples_youtube\unbal\wav\vid29d4UAzzAuM.wav
18316;307;/m/0k4j;Car;wav_samples_youtube/unbal;29H8en_0mds;..\data\wav_samples_youtube\unbal\wav\vid29H8en_0mds.wav
18317;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;29H8en_0mds;..\data\wav_samples_youtube\unbal\wav\vid29H8en_0mds.wav
18328;316;/m/07r04;Truck;wav_samples_youtube/unbal;29MWXrWvRvA;..\data\wav_samples_youtube\unbal\wav\vid29MWXrWvRvA.wav
18334;316;/m/07r04;Truck;wav_samples_youtube/unbal;29Osze585Gs;..\data\wav_samples_youtube\unbal\wav\vid29Osze585Gs.wav
18347;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;29y1jdo96jw;..\data\wav_samples_youtube\unbal\wav\vid29y1jdo96jw.wav
18348;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;29YeUXh--R4;..\data\wav_samples_youtube\unbal\wav\vid29YeUXh--R4.wav
18372;316;/m/07r04;Truck;wav_samples_youtube/unbal;2a4krIZCOQ0;..\data\wav_samples_youtube\unbal\wav\vid2a4krIZCOQ0.wav
18382;316;/m/07r04;Truck;wav_samples_youtube/unbal;2AB5q-6WVIk;..\data\wav_samples_youtube\unbal\wav\vid2AB5q-6WVIk.wav
18387;307;/m/0k4j;Car;wav_samples_youtube/unbal;2AbmJskf8tM;..\data\wav_samples_youtube\unbal\wav\vid2AbmJskf8tM.wav
18388;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2AbmJskf8tM;..\data\wav_samples_youtube\unbal\wav\vid2AbmJskf8tM.wav
18391;307;/m/0k4j;Car;wav_samples_youtube/unbal;2aCdPqgelFc;..\data\wav_samples_youtube\unbal\wav\vid2aCdPqgelFc.wav
18392;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2aCdPqgelFc;..\data\wav_samples_youtube\unbal\wav\vid2aCdPqgelFc.wav
18397;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;2adL_TtRl1M;..\data\wav_samples_youtube\unbal\wav\vid2adL_TtRl1M.wav
18398;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;2adL_TtRl1M;..\data\wav_samples_youtube\unbal\wav\vid2adL_TtRl1M.wav
18399;316;/m/07r04;Truck;wav_samples_youtube/unbal;2adL_TtRl1M;..\data\wav_samples_youtube\unbal\wav\vid2adL_TtRl1M.wav
18406;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;2AFypCVIaec;..\data\wav_samples_youtube\unbal\wav\vid2AFypCVIaec.wav
18407;322;/m/03j1ly;Emergency vehicle;wav_samples_youtube/unbal;2AFypCVIaec;..\data\wav_samples_youtube\unbal\wav\vid2AFypCVIaec.wav
18408;316;/m/07r04;Truck;wav_samples_youtube/unbal;2AFypCVIaec;..\data\wav_samples_youtube\unbal\wav\vid2AFypCVIaec.wav
18418;316;/m/07r04;Truck;wav_samples_youtube/unbal;2Ahjgx7bqeo;..\data\wav_samples_youtube\unbal\wav\vid2Ahjgx7bqeo.wav
18420;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2aJxedj1ENg;..\data\wav_samples_youtube\unbal\wav\vid2aJxedj1ENg.wav
18422;316;/m/07r04;Truck;wav_samples_youtube/unbal;2ALH01zCzVk;..\data\wav_samples_youtube\unbal\wav\vid2ALH01zCzVk.wav
18426;307;/m/0k4j;Car;wav_samples_youtube/unbal;2alIHkdqBro;..\data\wav_samples_youtube\unbal\wav\vid2alIHkdqBro.wav
18427;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2alIHkdqBro;..\data\wav_samples_youtube\unbal\wav\vid2alIHkdqBro.wav
18428;316;/m/07r04;Truck;wav_samples_youtube/unbal;2AmbOyE3BLk;..\data\wav_samples_youtube\unbal\wav\vid2AmbOyE3BLk.wav
18432;316;/m/07r04;Truck;wav_samples_youtube/unbal;2aMJioXun4A;..\data\wav_samples_youtube\unbal\wav\vid2aMJioXun4A.wav
18435;307;/m/0k4j;Car;wav_samples_youtube/unbal;2aNJdtLfPN4;..\data\wav_samples_youtube\unbal\wav\vid2aNJdtLfPN4.wav
18436;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2aNJdtLfPN4;..\data\wav_samples_youtube\unbal\wav\vid2aNJdtLfPN4.wav
18437;316;/m/07r04;Truck;wav_samples_youtube/unbal;2ANY7CkOn9I;..\data\wav_samples_youtube\unbal\wav\vid2ANY7CkOn9I.wav
18448;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2APLGejW-xc;..\data\wav_samples_youtube\unbal\wav\vid2APLGejW-xc.wav
18451;316;/m/07r04;Truck;wav_samples_youtube/unbal;2Aq1DWixmow;..\data\wav_samples_youtube\unbal\wav\vid2Aq1DWixmow.wav
18454;347;/m/01j4z9;Chainsaw;wav_samples_youtube/unbal;2aQ4JPV-pBM;..\data\wav_samples_youtube\unbal\wav\vid2aQ4JPV-pBM.wav
18455;424;/m/0_ksk;Power tool;wav_samples_youtube/unbal;2aQ4JPV-pBM;..\data\wav_samples_youtube\unbal\wav\vid2aQ4JPV-pBM.wav
18474;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;2AvWyMhYgkM;..\data\wav_samples_youtube\unbal\wav\vid2AvWyMhYgkM.wav
18487;307;/m/0k4j;Car;wav_samples_youtube/unbal;2AWv2__lTFY;..\data\wav_samples_youtube\unbal\wav\vid2AWv2__lTFY.wav
18488;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2AWv2__lTFY;..\data\wav_samples_youtube\unbal\wav\vid2AWv2__lTFY.wav
18503;325;/m/012ndj;Fire engine, fire truck (siren);wav_samples_youtube/unbal;2b0R-kFTsQw;..\data\wav_samples_youtube\unbal\wav\vid2b0R-kFTsQw.wav
18506;353;/m/07q2z82;Accelerating, revving, vroom;wav_samples_youtube/unbal;2b0R-kFTsQw;..\data\wav_samples_youtube\unbal\wav\vid2b0R-kFTsQw.wav
18507;316;/m/07r04;Truck;wav_samples_youtube/unbal;2b0R-kFTsQw;..\data\wav_samples_youtube\unbal\wav\vid2b0R-kFTsQw.wav
18513;307;/m/0k4j;Car;wav_samples_youtube/unbal;2b0XWo2rHIc;..\data\wav_samples_youtube\unbal\wav\vid2b0XWo2rHIc.wav
18514;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2b0XWo2rHIc;..\data\wav_samples_youtube\unbal\wav\vid2b0XWo2rHIc.wav
18521;307;/m/0k4j;Car;wav_samples_youtube/unbal;2b5GjdWi_nA;..\data\wav_samples_youtube\unbal\wav\vid2b5GjdWi_nA.wav
18522;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2b5GjdWi_nA;..\data\wav_samples_youtube\unbal\wav\vid2b5GjdWi_nA.wav
18527;307;/m/0k4j;Car;wav_samples_youtube/unbal;2B9pv5-1SBE;..\data\wav_samples_youtube\unbal\wav\vid2B9pv5-1SBE.wav
18528;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2B9pv5-1SBE;..\data\wav_samples_youtube\unbal\wav\vid2B9pv5-1SBE.wav
18533;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BBGdRNs4DU;..\data\wav_samples_youtube\unbal\wav\vid2BBGdRNs4DU.wav
18544;316;/m/07r04;Truck;wav_samples_youtube/unbal;2Bdc_YZBn_8;..\data\wav_samples_youtube\unbal\wav\vid2Bdc_YZBn_8.wav
18561;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bFxAu3MUWo;..\data\wav_samples_youtube\unbal\wav\vid2bFxAu3MUWo.wav
18566;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BGk8pRLx6o;..\data\wav_samples_youtube\unbal\wav\vid2BGk8pRLx6o.wav
18572;307;/m/0k4j;Car;wav_samples_youtube/unbal;2BjyMBqLbV4;..\data\wav_samples_youtube\unbal\wav\vid2BjyMBqLbV4.wav
18573;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2BjyMBqLbV4;..\data\wav_samples_youtube\unbal\wav\vid2BjyMBqLbV4.wav
18581;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bMknWlTx9I;..\data\wav_samples_youtube\unbal\wav\vid2bMknWlTx9I.wav
18585;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bo4cwWWcoc;..\data\wav_samples_youtube\unbal\wav\vid2bo4cwWWcoc.wav
18588;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bo9y0kqAOo;..\data\wav_samples_youtube\unbal\wav\vid2bo9y0kqAOo.wav
18592;307;/m/0k4j;Car;wav_samples_youtube/unbal;2boYTFLB88I;..\data\wav_samples_youtube\unbal\wav\vid2boYTFLB88I.wav
18593;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2boYTFLB88I;..\data\wav_samples_youtube\unbal\wav\vid2boYTFLB88I.wav
18596;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bPr9aNFHAo;..\data\wav_samples_youtube\unbal\wav\vid2bPr9aNFHAo.wav
18601;307;/m/0k4j;Car;wav_samples_youtube/unbal;2bq2lc3DLwM;..\data\wav_samples_youtube\unbal\wav\vid2bq2lc3DLwM.wav
18602;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2bq2lc3DLwM;..\data\wav_samples_youtube\unbal\wav\vid2bq2lc3DLwM.wav
18607;72;/m/0jbk;Animal;wav_samples_youtube/unbal;2bqB9KdkTGw;..\data\wav_samples_youtube\unbal\wav\vid2bqB9KdkTGw.wav
18613;307;/m/0k4j;Car;wav_samples_youtube/unbal;2bqqIXMWXVQ;..\data\wav_samples_youtube\unbal\wav\vid2bqqIXMWXVQ.wav
18614;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2bqqIXMWXVQ;..\data\wav_samples_youtube\unbal\wav\vid2bqqIXMWXVQ.wav
18616;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bRCYkh0XFI;..\data\wav_samples_youtube\unbal\wav\vid2bRCYkh0XFI.wav
18620;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bs74C3oIec;..\data\wav_samples_youtube\unbal\wav\vid2bs74C3oIec.wav
18623;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BSeq1ZvVAA;..\data\wav_samples_youtube\unbal\wav\vid2BSeq1ZvVAA.wav
18630;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BT_NRI1vGA;..\data\wav_samples_youtube\unbal\wav\vid2BT_NRI1vGA.wav
18640;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bUzCwbpiU0;..\data\wav_samples_youtube\unbal\wav\vid2bUzCwbpiU0.wav
18645;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BWAv06v1HE;..\data\wav_samples_youtube\unbal\wav\vid2BWAv06v1HE.wav
18648;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BX9lwMcoH0;..\data\wav_samples_youtube\unbal\wav\vid2BX9lwMcoH0.wav
18651;427;/m/032s66;Gunshot, gunfire;wav_samples_youtube/unbal;2bXAB9-aEws;..\data\wav_samples_youtube\unbal\wav\vid2bXAB9-aEws.wav
18661;316;/m/07r04;Truck;wav_samples_youtube/unbal;2BzDGIv1q_Q;..\data\wav_samples_youtube\unbal\wav\vid2BzDGIv1q_Q.wav
18668;307;/m/0k4j;Car;wav_samples_youtube/unbal;2BZwHNWM0_w;..\data\wav_samples_youtube\unbal\wav\vid2BZwHNWM0_w.wav
18669;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2BZwHNWM0_w;..\data\wav_samples_youtube\unbal\wav\vid2BZwHNWM0_w.wav
18670;316;/m/07r04;Truck;wav_samples_youtube/unbal;2bzxAWcPdd8;..\data\wav_samples_youtube\unbal\wav\vid2bzxAWcPdd8.wav
18676;307;/m/0k4j;Car;wav_samples_youtube/unbal;2b_P6STDk1A;..\data\wav_samples_youtube\unbal\wav\vid2b_P6STDk1A.wav
18677;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2b_P6STDk1A;..\data\wav_samples_youtube\unbal\wav\vid2b_P6STDk1A.wav
18680;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2B_xZopVqi4;..\data\wav_samples_youtube\unbal\wav\vid2B_xZopVqi4.wav
18683;307;/m/0k4j;Car;wav_samples_youtube/unbal;2c0QrUPr7bs;..\data\wav_samples_youtube\unbal\wav\vid2c0QrUPr7bs.wav
18684;314;/t/dd00134;Car passing by;wav_samples_youtube/unbal;2c0QrUPr7bs;..\data\wav_samples_youtube\unbal\wav\vid2c0QrUPr7bs.wav
